央卫频道,#genre#
ACI Sport TV,https://webstream.multistream.it/memfs/e2cb3629-c1a2-495b-b43a-9eb386f04ed8.m3u8
Arryadia,http://149.100.11.252:8000/play/a065/index.m3u8
Belarus-5,http://178.124.179.122:8080/BT5/index.m3u8
RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
Red Bull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
Africa 24 Sport,https://africa24.vedge.infomaniak.com/livecast/ik:africa24sport/manifest.m3u8
FIFA+,https://d2w9q46ikgrcwx.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-of5cbk3sav3w5/v1/sysdata_s_p_a_fifa_7/samsungheadend_us/latest/main/hls/playlist.m3u8
篮球专场,https://huyazhibo.de5.net/?id=27949551
足球专场,https://huyazhibo.de5.net/?id=19197411
路人王专场,https://huyazhibo.de5.net/?id=14346993
羽毛球专场,https://huyazhibo.de5.net/?id=30806115
乒乓球专场,https://huyazhibo.de5.net/?id=23505696
斯诺克专场,https://huyazhibo.de5.net/?id=880214
赛车专场,https://huyazhibo.de5.net/?id=18152482
摔跤专场,https://huyazhibo.de5.net/?id=20072812
拳击专场,https://huyazhibo.de5.net/?id=18152380
格斗专场,https://huyazhibo.de5.net/?id=20072796
柔道专场,https://huyazhibo.de5.net/?id=20072837
WWE专场,https://huyazhibo.de5.net/?id=30021023
摩托专场,https://huyazhibo.de5.net/?id=19197407
健美专场,https://huyazhibo.de5.net/?id=23244436
健身专场,https://huyazhibo.de5.net/?id=24354754
越野专场,https://huyazhibo.de5.net/?id=30020978
Big3专场,https://huyazhibo.de5.net/?id=30847442
飞盘专场,https://huyazhibo.de5.net/?id=30689549
瑜伽专场,https://huyazhibo.de5.net/?id=20753449
棒球专场,https://huyazhibo.de5.net/?id=20072763
扇耳光专场,https://huyazhibo.de5.net/?id=30631765
E1电动赛艇专场,https://huyazhibo.de5.net/?id=30805936
铁人三项专场,https://huyazhibo.de5.net/?id=30805963
帆船专场,https://huyazhibo.de5.net/?id=30805961
🎞️电影直播,#genre#
华数电影,http://hmfs.f3322.net:3388/hls/40/index.m3u8
华数动作影院,http://113.25.252.226:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
经典电影,https://down-hls.qxiu.com/live/453135/index.m3u8
周星驰专场,https://huyazhibo.de5.net/?id=11336587
李连杰专场,https://huyazhibo.de5.net/?id=11342390
刘德华专场,https://huyazhibo.de5.net/?id=11342424
林正英专场,https://huyazhibo.de5.net/?id=11342421
沈腾专场,https://huyazhibo.de5.net/?id=11601968
黄渤专场,https://huyazhibo.de5.net/?id=11352876
周润发专场,https://huyazhibo.de5.net/?id=11342387
成龙专场,https://huyazhibo.de5.net/?id=11342386
古天乐专场,https://huyazhibo.de5.net/?id=29982675
王晶专场,https://huyazhibo.de5.net/?id=11602058
吴京专场,https://huyazhibo.de5.net/?id=11602077
洪金宝专场,https://huyazhibo.de5.net/?id=11279251
徐克专场,https://huyazhibo.de5.net/?id=11352909
徐峥专场,https://huyazhibo.de5.net/?id=11602043
邓超专场,https://huyazhibo.de5.net/?id=11336592
梁家辉专场,https://huyazhibo.de5.net/?id=11342429
张卫健专场,https://huyazhibo.de5.net/?id=11342423
王宝强专场,https://huyazhibo.de5.net/?id=30080251
陈小春专场,https://huyazhibo.de5.net/?id=11336719
郭富城专场,https://huyazhibo.de5.net/?id=20985865
吴镇宇专场,https://huyazhibo.de5.net/?id=23865096
陆小凤专场,https://huyazhibo.de5.net/?id=11342427
强森专场,https://huyazhibo.de5.net/?id=21059581
斯坦森专场,https://huyazhibo.de5.net/?id=21059588
马东锡专场,https://huyazhibo.de5.net/?id=21059556
灾难片系列,https://huyazhibo.de5.net/?id=23728647
贺岁片系列,https://huyazhibo.de5.net/?id=11601986
科幻片系列,https://huyazhibo.de5.net/?id=11352965
丧尸片系列,https://huyazhibo.de5.net/?id=24314160
怪兽片系列,https://huyazhibo.de5.net/?id=29982674
战争片系列,https://huyazhibo.de5.net/?id=21059618
硬汉片系列,https://huyazhibo.de5.net/?id=23864973
竞速片系列,https://huyazhibo.de5.net/?id=30145009
动作片系列,https://huyazhibo.de5.net/?id=10871113
爱情片系列,https://huyazhibo.de5.net/?id=29982639
犯罪片系列,https://huyazhibo.de5.net/?id=30080213
奇幻片系列,https://huyazhibo.de5.net/?id=26355847
冒险片系列,https://huyazhibo.de5.net/?id=21059566
盗墓片系列,https://huyazhibo.de5.net/?id=11601981
穿越片系列,https://huyazhibo.de5.net/?id=29465892
悬疑片系列,https://huyazhibo.de5.net/?id=21059530
喜剧片系列,https://huyazhibo.de5.net/?id=11602044
英雄片系列,https://huyazhibo.de5.net/?id=11601980
枪战片系列,https://huyazhibo.de5.net/?id=21059579
武侠片系列,https://huyazhibo.de5.net/?id=29982677
复仇片系列,https://huyazhibo.de5.net/?id=29982645
星球片系列,https://huyazhibo.de5.net/?id=30080234
校园片系列,https://huyazhibo.de5.net/?id=11352934
警匪片系列,https://huyazhibo.de5.net/?id=30041512
谍战片系列,https://huyazhibo.de5.net/?id=26355810
动画片系列,https://huyazhibo.de5.net/?id=11352878
恐怖片系列,https://huyazhibo.de5.net/?id=11601960
惊悚片系列,https://huyazhibo.de5.net/?id=26355802
僵尸片系列,https://huyazhibo.de5.net/?id=11352917
体育片系列,https://huyazhibo.de5.net/?id=23864480
香港片系列,https://huyazhibo.de5.net/?id=30631706
印度片系列,https://huyazhibo.de5.net/?id=26355799
热门片系列,https://huyazhibo.de5.net/?id=880261
高分片系列,https://huyazhibo.de5.net/?id=23902225
短片系列,http://live.nctv.top/douyu1.php?id=8700367
📽️综艺直播,#genre#
韩国综艺,https://huyazhibo.de5.net/?id=11336725
极限挑战,https://huyazhibo.de5.net/?id=23352563
男生女生向前冲专场,https://huyazhibo.de5.net/?id=30021042
青春环游专场,https://huyazhibo.de5.net/?id=30080246
五十公里桃花坞专场,https://huyazhibo.de5.net/?id=29465869
高能少年团专场,https://huyazhibo.de5.net/?id=29982609
二十四小时专场,https://huyazhibo.de5.net/?id=29982610
哈哈哈哈哈专场,https://huyazhibo.de5.net/?id=30080247
奔跑吧兄弟专场,https://huyazhibo.de5.net/?id=29465870
最强大脑专场,https://huyazhibo.de5.net/?id=29465880
现在就出发专场,https://huyazhibo.de5.net/?id=21059551
脱口秀大会专场,https://huyazhibo.de5.net/?id=30080243
新游记专场,https://huyazhibo.de5.net/?id=20985794
天赐的声音专场,https://huyazhibo.de5.net/?id=30080249
咱们穿越吧专场,https://huyazhibo.de5.net/?id=11352907
我是大侦探专场,https://huyazhibo.de5.net/?id=20969140
朋友请吃饭专场,https://huyazhibo.de5.net/?id=11352918
12道锋味专场,https://huyazhibo.de5.net/?id=30080162
我们的客栈专场,https://huyazhibo.de5.net/?id=24609812
变形计专场,https://huyazhibo.de5.net/?id=23903164
📺电视剧直播,#genre#
探案剧专区,https://huyazhibo.de5.net/?id=20969144
都市剧专区,https://huyazhibo.de5.net/?id=29982666
刑侦剧专区,https://huyazhibo.de5.net/?id=20969130
家庭剧专区,https://huyazhibo.de5.net/?id=11352872
经典剧专区,https://huyazhibo.de5.net/?id=11602081
怀旧剧专区,https://huyazhibo.de5.net/?id=30080241
僵尸剧专区,https://huyazhibo.de5.net/?id=24314160
抗战剧专区,https://huyazhibo.de5.net/?id=11602072
台湾剧专区,https://huyazhibo.de5.net/?id=11342436
韩国剧专区,https://huyazhibo.de5.net/?id=23863787
美国剧专区,https://huyazhibo.de5.net/?id=20985825
英国剧专区,https://huyazhibo.de5.net/?id=29982659
校园剧专区,https://huyazhibo.de5.net/?id=30080228
谍战剧专区,https://huyazhibo.de5.net/?id=30080225
古装剧专区,https://huyazhibo.de5.net/?id=24314158
乡村剧专区,https://huyazhibo.de5.net/?id=30080255
偶像剧专区,https://huyazhibo.de5.net/?id=11601964
爱情剧专区,https://huyazhibo.de5.net/?id=29982671
搞笑剧专区,https://huyazhibo.de5.net/?id=21059634
武侠剧专区,https://huyazhibo.de5.net/?id=20985816
穿越剧专区,https://huyazhibo.de5.net/?id=26355857
年代剧专区,https://huyazhibo.de5.net/?id=20969095
💽纪录片直播,#genre#
碎片记,http://live.nctv.top/douyu1.php?id=9412981
宇宙视界,http://live.nctv.top/douyu1.php?id=9498354
科学放映室,http://live.nctv.top/douyu1.php?id=9439712
宇宙探索飞船,http://live.nctv.top/douyu1.php?id=9456028
世界未解之谜,http://live.nctv.top/douyu1.php?id=9369468
航拍中国,https://huyazhibo.de5.net/?id=22414123
中国通史,https://huyazhibo.de5.net/?id=20985822
🎮游戏直播,#genre#
端游/英雄联盟专场,https://huyazhibo.de5.net/?id=660000
端游/无畏契约专场,https://huyazhibo.de5.net/?id=660679
端游/云顶之弈专场,https://huyazhibo.de5.net/?id=24423598
端游/穿越火线专场,https://huyazhibo.de5.net/?id=660101
端游/炉石传说专场,https://huyazhibo.de5.net/?id=21103932
端游/永劫无间专场,https://huyazhibo.de5.net/?id=660115
端游/DOTA2专场,https://huyazhibo.de5.net/?id=476318
端游/地下城与勇士专场,https://huyazhibo.de5.net/?id=21103948
端游/QQ飞车专场,https://huyazhibo.de5.net/?id=660219
手游/王者荣耀专场,https://huyazhibo.de5.net/?id=660002
手游/天天吃鸡专场,https://huyazhibo.de5.net/?id=660004
手游/三角洲行动专场,https://huyazhibo.de5.net/?id=29701539
手游/和平精英专场,https://huyazhibo.de5.net/?id=660135
手游/英雄联盟专场,https://huyazhibo.de5.net/?id=24318577
手游/CF专场,https://huyazhibo.de5.net/?id=660102
手游/DNF专场,https://huyazhibo.de5.net/?id=29886331
手游/火影忍者专场,https://huyazhibo.de5.net/?id=25567648
手游/第5人格专场,https://huyazhibo.de5.net/?id=461698
手游/原神专场,https://huyazhibo.de5.net/?id=25567635
手游/QQ飞车专场,https://huyazhibo.de5.net/?id=660117
手游/JJ斗地主专场,https://huyazhibo.de5.net/?id=30814433
手游/欢乐斗地主专场,https://huyazhibo.de5.net/?id=21103928
单机/我的世界专场,https://huyazhibo.de5.net/?id=667788
单机/拳皇专场,https://huyazhibo.de5.net/?id=17167271
单机/小霸王专场,https://huyazhibo.de5.net/?id=24723731
单机/植物大战僵尸专场,https://huyazhibo.de5.net/?id=29386152
单机/三国战记,http://live.nctv.top/douyu1.php?id=6122419
🎧音乐直播,#genre#
阿七点歌台,http://live.nctv.top/douyu1.php?id=3186217
音悦喵点歌台,http://live.nctv.top/douyu1.php?id=3870925
音乐台长,http://live.nctv.top/douyu1.php?id=9629943
下饭音乐,http://live.nctv.top/douyu1.php?id=8661966
音乐Wu哥,http://live.nctv.top/douyu1.php?id=8667755
音乐快斗,http://live.nctv.top/douyu1.php?id=8324627
蚕豆电台,http://live.nctv.top/douyu1.php?id=8768792
音乐猛抬头,http://live.nctv.top/douyu1.php?id=8666105
喵喵音乐台,http://live.nctv.top/douyu1.php?id=9568091
黑糖音乐秀,http://live.nctv.top/douyu1.php?id=9560563
荒草音乐,http://live.nctv.top/douyu1.php?id=8706465
热星音乐菌,http://live.nctv.top/douyu1.php?id=8405922
音乐Fans小琼,http://live.nctv.top/douyu1.php?id=8666210
小飞飞流行DJ音乐,http://live.nctv.top/douyu1.php?id=10469362
小舞点歌台,https://huyazhibo.de5.net/?id=15590571
24小时点歌台,https://huyazhibo.de5.net/?id=25261191
音乐小石榴,https://huyazhibo.de5.net/?id=17091681
24×7音乐,https://huyazhibo.de5.net/?id=30483433
日语专场,https://huyazhibo.de5.net/?id=21241795
🎎动漫直播,#genre#
名侦探柯南,https://huyazhibo.de5.net/?id=30080236
火影忍者,https://huyazhibo.de5.net/?id=29465866
海贼王,https://huyazhibo.de5.net/?id=29982634
神奇宝贝,https://huyazhibo.de5.net/?id=21241784
宫崎骏,https://huyazhibo.de5.net/?id=21059614
钢之炼金术师,https://huyazhibo.de5.net/?id=20985859
黑子的篮球,https://huyazhibo.de5.net/?id=30080253
瑞克与莫蒂,https://huyazhibo.de5.net/?id=29982655
成龙历险记,https://huyazhibo.de5.net/?id=11352946
蜡笔小新,https://huyazhibo.de5.net/?id=11352970
樱桃小丸子,https://huyazhibo.de5.net/?id=11342394
猫和老鼠,https://huyazhibo.de5.net/?id=11352879
七龙珠,https://huyazhibo.de5.net/?id=30273533
迪迦奥特曼,https://huyazhibo.de5.net/?id=11601966
赛文奥特曼,https://huyazhibo.de5.net/?id=11602065
泰罗奥特曼,https://huyazhibo.de5.net/?id=11352889
全职高手,https://huyazhibo.de5.net/?id=21059628
哆啦A梦,https://huyazhibo.de5.net/?id=11601963
海绵宝宝,https://huyazhibo.de5.net/?id=11352919
魔法少女,https://huyazhibo.de5.net/?id=21059587
全职猎人,https://huyazhibo.de5.net/?id=30080254
四驱兄弟,https://huyazhibo.de5.net/?id=11352922
网球王子,https://huyazhibo.de5.net/?id=11352882
玩具总动员,https://huyazhibo.de5.net/?id=30080256
通灵王,https://huyazhibo.de5.net/?id=20969112
游戏王,https://huyazhibo.de5.net/?id=20985856
男子高中生的日常,https://huyazhibo.de5.net/?id=20985858
元气少女缘结神,https://huyazhibo.de5.net/?id=11352967
全职法师,https://huyazhibo.de5.net/?id=26355772
尸兄,https://huyazhibo.de5.net/?id=26355846
大头儿子小头爸爸,https://huyazhibo.de5.net/?id=20969114
哪吒传奇,https://huyazhibo.de5.net/?id=26355782
龙族,https://huyazhibo.de5.net/?id=23865086
间谍过家家,https://huyazhibo.de5.net/?id=30080149
罗小黑战记,https://huyazhibo.de5.net/?id=24314159
葫芦兄弟,https://huyazhibo.de5.net/?id=20985834
咒术回战,https://huyazhibo.de5.net/?id=21059561
反叛的鲁路修,https://huyazhibo.de5.net/?id=20969113
超自然武装当哒当,https://huyazhibo.de5.net/?id=20985850
新世纪福音战士,https://huyazhibo.de5.net/?id=20985862
足球小将,https://huyazhibo.de5.net/?id=25725150
轻羽飞扬,https://huyazhibo.de5.net/?id=30805998
虫师,https://huyazhibo.de5.net/?id=21241791
魔神英雄传,https://huyazhibo.de5.net/?id=21241839
中华小当家,https://huyazhibo.de5.net/?id=30613314
一人之下,https://huyazhibo.de5.net/?id=31312788
狮子王,https://huyazhibo.de5.net/?id=11601977
夏目友人帐,https://huyazhibo.de5.net/?id=23865058
厨神小当家,https://huyazhibo.de5.net/?id=24257300
武林外传,https://huyazhibo.de5.net/?id=30574220
灌篮高手,https://huyazhibo.de5.net/?id=25039461
哑舍,https://huyazhibo.de5.net/?id=16020022
小排球,https://huyazhibo.de5.net/?id=20985802
英雄联盟,https://huyazhibo.de5.net/?id=23903196
🍿短剧直播,#genre#
短剧无极限,https://huyazhibo.de5.net/?id=31001847
陈翔六点半,https://huyazhibo.de5.net/?id=11274154
人生回答机本机,http://live.nctv.top/douyu1.php?id=9409722
郑云工作室,http://live.nctv.top/douyu1.php?id=2995636
王Li差点红,http://live.nctv.top/douyu1.php?id=9348469
哈利影视,http://live.nctv.top/douyu1.php?id=8475821
不思异剧场,http://live.nctv.top/douyu1.php?id=9297412
经典短剧,https://down-hls.qxiu.com/live/455246/index.m3u8
🧨小品直播,#genre#
赵本山专场,http://live.nctv.top/douyu1.php?id=9817716
宋小宝专场,http://live.nctv.top/douyu1.php?id=9817729
贾玲专场,http://live.nctv.top/douyu1.php?id=10419541
许君聪专场,http://live.nctv.top/douyu1.php?id=10419558
沈腾马丽专场,http://live.nctv.top/douyu1.php?id=10153463
3030相声小品,http://live.nctv.top/douyu1.php?id=9286868
🎚️相声直播,#genre#
小饭事件薄,https://huyazhibo.de5.net/?id=20985830
📚听书直播,#genre#
荒野有声书,http://live.nctv.top/douyu1.php?id=10650322
小小鹿老师,http://live.nctv.top/douyu1.php?id=9442889
负担亡魂,http://live.nctv.top/douyu1.php?id=10308242
📖评书直播,#genre#
摄氏零度,https://huyazhibo.de5.net/?id=11602032
📻广播直播,#genre#
先锋898,https://livepull-tcyzb.sztv.com.cn/live/898video.m3u8
👴🏻老年直播,#genre#
梨园戏曲,http://1.94.31.214/php/hntv.php?id=hnly
河南曲艺,http://1.94.31.214/php/hntv.php?id=jczy
戏剧影视,http://xatv-yt.xiancity.cn/live/4/index.m3u8
点掌财经,https://volcanopull.aniu.tv/live/aniu2/index.m3u8
🔊解说直播,#genre#
来呀官人V,http://live.nctv.top/douyu1.php?id=9986305
阿斗归来了,https://huyazhibo.de5.net/?id=13303478
芮橙说剧,https://huyazhibo.de5.net/?id=30287258
狗哥吃火锅,https://huyazhibo.de5.net/?id=21059624
扁豆看电影,https://huyazhibo.de5.net/?id=16028551
君陌观影,https://huyazhibo.de5.net/?id=29420446
电影狂人A,https://huyazhibo.de5.net/?id=18715610
力哥影视,https://huyazhibo.de5.net/?id=23419131
小丑讲电影,https://huyazhibo.de5.net/?id=16857432
吾聊电影,https://huyazhibo.de5.net/?id=16424416
良少聊漫威,https://huyazhibo.de5.net/?id=25523725
电影最TOP,https://huyazhibo.de5.net/?id=11774959
S哥影视,https://huyazhibo.de5.net/?id=24720260
硬汉影探,https://huyazhibo.de5.net/?id=24614407
影小渔,https://huyazhibo.de5.net/?id=30296971
斌哥漫说,https://huyazhibo.de5.net/?id=18632116
南西视频,https://huyazhibo.de5.net/?id=16913382
大象放映室,https://huyazhibo.de5.net/?id=21277391
阿良说美剧,https://huyazhibo.de5.net/?id=20488841
止戈电影,https://huyazhibo.de5.net/?id=19863777
👁️‍🗨️监控直播,#genre#
第一现场_山海之美,https://livepull-tcyzb.sztv.com.cn/live/YSZ_SHZM.m3u8
第一现场_时尚城市,https://livepull-tcyzb.sztv.com.cn/live/YSZ_SSCS.m3u8
第一现场_海洋世界,https://livepull-tcyzb.sztv.com.cn/live/YSZ_YSHC.m3u8
澎湃景区,https://play-a2.quklive.com/live/1765245429980053.m3u8
陆家嘴,https://tftp4ge3drmt1go5nhcju8yzdrptpptwzc3jpq731h45mqpssqmudp7so.100ycdn.com/live-ws.kksmg.com/live/sdi5/playlist.m3u8?wsSession=8a15d23fe661e20e47cce670-177203770982085&wsIPSercert=832abf7ce82ccc02b32b56b105f24835&wsBindIP=2&wsserid=1168187559701054860
魔都眼,https://tftp0gaa1hcjagozdcmttgyan45djq311475uf3issh5pchzgg55p.100ycdn.com/live-ws.kksmg.com/live/sdi6/playlist.m3u8?wsSession=5b0157b25e26fa5fbe3ebedf-177204125960201&wsIPSercert=832abf7ce82ccc02b32b56b105f24835&wsBindIP=2&wsserid=1168218615997031039
外滩观光平台,https://tftp1go3nhqbtfa3d1mtugessa4mscwszqh3qppizg5m8f3ts65e.100ycdn.com/live-ws.kksmg.com/live/sdi4/playlist.m3u8?wsSession=e18328672261b2e3fcadcc17-177204266364389&wsIPSercert=832abf7ce82ccc02b32b56b105f24835&wsBindIP=2&wsserid=1168276898037564649
北外滩,https://tftp6graunmttghanhctofa3uymmcpf5gkmmzqczgs45upiu1ha5xpw.100ycdn.com/live-ws.kksmg.com/live/webcam1/playlist.m3u8?wsSession=3ccfdb4284eaea73bb7cab60-177204275008725&wsIPSercert=832abf7ce82ccc02b32b56b105f24835&wsBindIP=2&wsserid=1168218612390266553
上海G1503东大道,https://rvsh.jtw.sh.gov.cn/live/200120a4-3d7c-4a7d-82dc-71fdfef3e045_sub/index.m3u8?t=1902119605&k=2c3e3086e3191872
上海临港大道东大公路,https://rvsh.jtw.sh.gov.cn/live/310120a4-3d7c-4a7d-82dc-71fde233e060_sub/index.m3u8?t=1902119782&k=e5d9cad0fb4bde78
💖爱奇艺直播,#genre#
武林外传,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c52_lb_553_300_t10/I67sb6wvoWaxfjPEdSuB8xyBShFln4Poub7LGIzPt5oGLcKaLXD21aR_t20nEIxJFmaf_i6EYQ77gA-gLJ3xOTtq6K7hpgCREwLfbuNMXruJdFta9-ai9bYk4cTMbhQgRh9SCkE3yt46X4E0qOVADDdga3TMRSLnFscFYr-_s4Sd2sgykmnFa4-hdgX9599FiW_RX5VYGH9B1jyj748_CAu4VgqqTDwxUx8w556tCWY7mlb1r84RWuip72e4H8-HkUuBUoFeD4aw9m1HOUfgwx7ixDqJUFOmq9F-LeKLTZ2Ap6fobRuaUiaSqHsCWvuy9XWe5KWBiZv6bUJ8oAuqkA/1a6758d872929c8d41a7629db52a831f7/c52_lb_553_300_t10.m3u8?key=0baa5db205ac0d29618a2e8d7964b7e4e&dis_t=1752408084&uuid=6f1d53dc-6873a014-459&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
2024年春节档,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c51_lb_1018_300_t10/FVCO_jz_IvuxsWIbLCEvdstzbdQ5JLXxRlDL_J0vn0ZfgVYlA8ZxkNsXDoN4tEEtdVVarW6sgCF_YG8SB_oH0KY1zskp9-1iKJVEaWYyfIcsLVb4uKAdavgO_OSZkELLKJjUkk8t-S2ZKMnCiMEnykukS-GLvkY3RPIYLqhh_sgtY8UdWfdJc3EC9bm2mWz6FtFwc60bdNNWJi8gc-IP6buv-YaAeEN1nX9gHHHlH-fHifCyKKz5ppVfKts6RkTExgx82j5eLn6Mhz1s-bWGltEsWZfVmO_fakc0UlGwpKI9Sib9yjNKUMrfspPL8C80AuU4zeRqbSgkzjAcoovjnw/19eafbac982c8ac667d9bbc7c395db940/c51_lb_1018_300_t10.m3u8?key=0baa5db205ac0d296d2a304d3de433222&dis_t=1752408161&uuid=6f1d53dc-6873a061-45a&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
四大名著,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c52_lb_568_300_t10/JuZaYFfgAtgzeXENAS1zAE098-EGizvi9nPyECctaYL6rieOqt7Q1KcZ4FGU4o3UUwpf5CbV_nUsDbQg6NsUgbaKgmctqIUwA_QC1rbrgBQxdxXRLPaFs_72-dTZ9RfNKlNk-q4ijiT_NDcjcHKt9xDb1Eqjc_SZlsuONXiTyrN7Pf0NpHYoo8TtkhTnxhUA1rZTDlGr_OhabLQs7kUhuQmWsru0TSRbLz5HGJh_c3Dyx5K_G39iq69d-esVm-DuOSYw2HZW5BZdIPhr87zSBI2nAkwdKUaqY00Hzz-AXgJ6-Cx--ZL-3uMHEMgiE9SUmFSErHMOhGX8s8ogQkI3lg/11e4badc79479921d33b383ae671d68fc/c52_lb_568_300_t10.m3u8?key=0baa5db205ac0d296684015f97ee400bf&dis_t=1752408227&uuid=6f1d53dc-6873a0a3-45b&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
一年一度喜剧大赛,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c51_lb_728_300_t10/S2SosBg_68g057-zBj7nmfrgs91iP37_pf6vxKx85ogguLIU3CU8SW_Y7H-1PHvyi99Ii2JFYijxYOei6iZner8QzyvFSNdDHH4HKjClgQKWGTbBdcHKOCHdsU3b1N-BrKiw3S7j3SCX6dyCTs7rcy64zcIPximAOEVgehMq3yBKfCmtJcbxGNJTLBalpWxFnS9TqEPfTjxnpz6YXBKxsqktgAuvSZh0YMwgtqXXpGW4Acf6eDoCMetaXupxvOjeXiYwJ8PWE2EHCz8E5RUSVIkgzqdr0H_UCDMLBgDOxh9Fx5wQklSuDVjds1N736MIdknpyHFEh4FV_aYUv-nsSA/1dd9185f7c7a34c902ab9b23bf6e849c8/c51_lb_728_300_t10.m3u8?key=0baa5db205ac0d2962788b935d5dc8a5c&dis_t=1752408293&random=1&rand_hash=0&uuid=6f1d53dc-6873a0e5-454&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
战争大片不间断,https://bscdncmnet.inter.71edge.com/tslive/l1/c53_lb_549_300_t10/nyNwfh1_ucKhYKBD_TC9H1cpPSW_kASRIHpzOyCbAlSQKCoa7yX04RS-69HeMU8vCtcLuBJr7PGxskrxih6fuqCnWcqae7adNI637bzmiWKfT_5A6rzyfSZ0MGGLVBTtyXGJSL_WfsYMsulW2MG8itaUpLb_fvhCXnp17W6sSRRqLz0TAntuHJX6Y_vRC2F5yK9Obu3pf-GYMV6g9nu9HxQQtP3HHX0Mv6VU0Jt4MbYOz49rR_krhRY1JjgFrM36_XgKxzRdQ9Z3pV96146JaeZMoAEJa9thzHYsP180Ex4pnwDC-hKCjxCHkeys7slENFpiSFYXlRqpkcxXAM9_Uw/1a38f2e9c9e4c3cce8152b1a430323419/c53_lb_549_300_t10.m3u8?key=0baa5db205ac0d2966049d19ebdc0a20d&dis_t=1752408382&uuid=6f1d53dc-6873a13e-458&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
🎨埋堆堆直播,#genre#
楚汉骄雄,https://huyazhibo.de5.net/?id=29465854
封神榜,https://huyazhibo.de5.net/?id=29465849
天地争霸美猴王,https://huyazhibo.de5.net/?id=29465859
大唐双龙传,https://huyazhibo.de5.net/?id=29465850
刑事侦缉档案,https://huyazhibo.de5.net/?id=29465856
洗冤录,https://huyazhibo.de5.net/?id=29465851
陀枪师姐,https://huyazhibo.de5.net/?id=29465857
扫黄先锋,https://huyazhibo.de5.net/?id=29465855
妙手仁心,https://huyazhibo.de5.net/?id=29465853
野蛮亲家,https://huyazhibo.de5.net/?id=23863796
